datum,value
2021-12-11T02:30:00,183
2021-12-11T04:30:00,177
2021-12-11T06:30:00,156
2021-12-11T08:30:00,126
2021-12-11T10:30:00,94
2021-12-11T12:30:00,74
2021-12-11T14:30:00,72
2021-12-11T16:30:00,67
2021-12-11T18:30:00,55
2021-12-11T20:30:00,38
2021-12-11T22:30:00,30
2021-12-12T00:30:00,34
2021-12-12T02:30:00,41
2021-12-12T04:30:00,69
2021-12-12T06:30:00,57
2021-12-12T08:30:00,39
2021-12-12T10:30:00,56
2021-12-12T12:30:00,64
2021-12-12T14:30:00,66
2021-12-12T16:30:00,61
2021-12-12T18:30:00,56
2021-12-12T20:30:00,47
2021-12-12T22:30:00,37
2021-12-13T00:30:00,35
2021-12-13T02:30:00,31
2021-12-13T04:30:00,32
2021-12-13T06:30:00,34
2021-12-13T08:30:00,34
2021-12-13T10:30:00,25
2021-12-13T12:30:00,29
2021-12-13T14:30:00,31
2021-12-13T16:30:00,30
2021-12-13T18:30:00,29
2021-12-13T20:30:00,26
2021-12-13T22:30:00,24
2021-12-14T00:30:00,24
2021-12-14T02:30:00,29
2021-12-14T04:30:00,29
2021-12-14T06:30:00,41
2021-12-14T08:30:00,56
2021-12-14T10:30:00,46
2021-12-14T12:30:00,41
2021-12-14T14:30:00,41
2021-12-14T16:30:00,46
2021-12-14T18:30:00,50
2021-12-14T20:30:00,47
2021-12-14T22:30:00,40
2021-12-15T00:30:00,31
2021-12-15T02:30:00,36
2021-12-15T04:30:00,37
2021-12-15T06:30:00,38
2021-12-15T08:30:00,45
2021-12-15T10:30:00,46
2021-12-15T12:30:00,33
2021-12-15T14:30:00,38
2021-12-15T16:30:00,38
2021-12-15T18:30:00,48
2021-12-15T20:30:00,48
2021-12-15T22:30:00,51
2021-12-16T00:30:00,35
2021-12-16T02:30:00,32
2021-12-16T04:30:00,29
2021-12-16T06:30:00,29
2021-12-16T08:30:00,26
2021-12-16T10:30:00,25
2021-12-16T12:30:00,20
2021-12-16T14:30:00,19
2021-12-16T16:30:00,19
2021-12-16T18:30:00,20
2021-12-16T20:30:00,19
2021-12-16T22:30:00,23
2021-12-17T00:30:00,20
2021-12-17T02:30:00,17
2021-12-17T04:30:00,16
2021-12-17T06:30:00,15
2021-12-17T08:30:00,18
2021-12-17T10:30:00,23
2021-12-17T12:30:00,29
2021-12-17T14:30:00,36
2021-12-17T16:30:00,40
2021-12-17T18:30:00,33
2021-12-17T20:30:00,32
2021-12-17T22:30:00,37
2021-12-18T00:30:00,44
2021-12-18T02:30:00,52
2021-12-18T04:30:00,48
2021-12-18T06:30:00,30
2021-12-18T08:30:00,30
2021-12-18T10:30:00,33
2021-12-18T12:30:00,33
2021-12-18T14:30:00,32
2021-12-18T16:30:00,38
2021-12-18T18:30:00,29
2021-12-18T20:30:00,33
2021-12-18T22:30:00,34
2021-12-19T00:30:00,29
2021-12-19T02:30:00,28
2021-12-19T04:30:00,27
2021-12-19T06:30:00,21
2021-12-19T08:30:00,20
2021-12-19T10:30:00,23
2021-12-19T12:30:00,31
2021-12-19T14:30:00,30
2021-12-19T16:30:00,43
2021-12-19T18:30:00,55
2021-12-19T20:30:00,51
2021-12-19T22:30:00,64
2021-12-20T00:30:00,76
2021-12-20T02:30:00,75
2021-12-20T04:30:00,71
2021-12-20T06:30:00,60
2021-12-20T08:30:00,55
2021-12-20T10:30:00,63
2021-12-20T12:30:00,71
2021-12-20T14:30:00,70
2021-12-20T16:30:00,62
2021-12-20T18:30:00,51
2021-12-20T20:30:00,47
2021-12-20T22:30:00,48
2021-12-21T00:30:00,53
2021-12-21T02:30:00,51
2021-12-21T04:30:00,42
2021-12-21T06:30:00,41
2021-12-21T08:30:00,35
2021-12-21T10:30:00,33
2021-12-21T12:30:00,39
2021-12-21T14:30:00,38
2021-12-21T16:30:00,33
2021-12-21T18:30:00,34
2021-12-21T20:30:00,26
2021-12-21T22:30:00,25
2021-12-22T00:30:00,26
2021-12-22T02:30:00,27
2021-12-22T04:30:00,23
2021-12-22T06:30:00,23
2021-12-22T08:30:00,19
2021-12-22T10:30:00,15
2021-12-22T12:30:00,18
2021-12-22T14:30:00,19
2021-12-22T16:30:00,17
2021-12-22T18:30:00,19
2021-12-22T20:30:00,15
2021-12-22T22:30:00,22
2021-12-23T00:30:00,30
2021-12-23T02:30:00,36
2021-12-23T04:30:00,23
2021-12-23T06:30:00,24
2021-12-23T08:30:00,27
2021-12-23T10:30:00,26
2021-12-23T12:30:00,36
2021-12-23T14:30:00,50
2021-12-23T16:30:00,42
2021-12-23T18:30:00,47
2021-12-23T20:30:00,48
2021-12-23T22:30:00,52
2021-12-24T00:30:00,78
2021-12-24T02:30:00,84
2021-12-24T04:30:00,63
2021-12-24T06:30:00,65
2021-12-24T08:30:00,56
2021-12-24T10:30:00,44
2021-12-24T12:30:00,46
2021-12-24T14:30:00,47
2021-12-24T16:30:00,39
2021-12-24T18:30:00,35
2021-12-24T20:30:00,35
2021-12-24T22:30:00,27
2021-12-25T00:30:00,26
2021-12-25T02:30:00,26
2021-12-25T04:30:00,31
2021-12-25T06:30:00,52
2021-12-25T08:30:00,77
2021-12-25T10:30:00,79
2021-12-25T12:30:00,97
2021-12-25T14:30:00,101
2021-12-25T16:30:00,106
2021-12-25T18:30:00,102
2021-12-25T20:30:00,96
2021-12-25T22:30:00,69
2021-12-26T00:30:00,63
