"value"
165.1765
169.5634
172.6152
172.2337
171.4708
168.0375
163.8414
157.7378
151.4436
144.3864
137.5199
129.3183
121.3075
111.58
101.6618
90.98059
79.34576
66.18504
53.02433
40.43582
25.55849
9.91822
192.4516
178.1465
163.6506
149.5362
135.6126
121.3075
107.1931
92.50648
79.15502
65.61284
52.8336
39.86361
27.65657
15.64027
3.8147
188.8277
180.4353
172.4244
165.1765
162.3155
158.5008
156.9749
158.31
161.5525
165.7487
171.4708
178.528
186.1574
194.359
6.294255
14.30513
21.55305
30.32686
38.7192
47.87449
57.98344
69.61827
80.6809
93.07868
108.7189
125.1222
143.4327
166.7024
191.1165
23.07894
50.54477
77.43841
101.6618
120.7353
136.757
147.6289
157.5471
163.6506
168.0375
171.28
171.4708
169.9449
167.6561
163.6506
157.9286
153.1602
146.103
139.618
131.0349
120.926
111.58
100.7081
89.26398
77.05694
64.27769
51.11698
38.90994
22.8882
9.727485
189.9721
175.6669
160.4081
146.866
133.896
119.5908
105.095
91.36206
77.43841
64.27769
50.73551
39.29141
29.18246
17.16615
9.346015
1.14441
190.5443
183.8685
180.0538
178.9094
178.9094
181.1982
185.013
191.1165
2.098085
7.057195
14.49586
20.79012
27.65657
33.37862
39.86361
46.73008
53.978
62.75182
70.76269
80.1087
99.37293
110.2448
122.2611
136.5663
152.7787
170.7078
191.1165
19.45497
45.01346
70.38121
96.13044
119.4001
138.4736
153.1602
164.0321
170.8986
175.6669
178.3372
178.1465
177.3835
174.7133
169.3727
164.2228
157.5471
150.4899
144.7679
136.757
128.1739
118.2557
108.5282
97.27485
85.83075
73.81445
60.27226
46.73008
32.42495
17.73836
3.05176
183.8685
168.9912
155.449
140.5717
125.5036
111.58
97.08411
83.3512
69.42754
56.26682
42.34317
31.0898
19.26423
7.820135
194.359
185.7759
180.0538
175.6669
172.6152
171.0893
170.5171
175.0947
181.0075
186.9203
195.1219
8.583075
16.97541
25.36775
34.52303
43.10611
51.30771
59.89079
68.85533
77.81988
87.35663
98.41926
110.4356
124.1685
137.1385
152.588
170.3264
190.735
19.0735
45.20419
74.57738
101.2803
131.0349
153.7324
171.8522
186.5388
1.335145
8.964545
15.06806
18.5013
20.40865
20.79012
18.5013
14.87733
10.10895
4.768375
194.359
188.0647
179.2909
169.7542
161.7433
149.1548
137.1385
124.3592
112.1522
97.65632
86.02148
71.9071
57.2205
43.10611
29.18246
14.49586
1.335145
181.9612
168.2283
153.9231
139.9995
126.0758
112.1522
100.1359
87.35663
76.294
64.65916
54.93168
47.68375
41.19876
36.43039
34.3323
35.28598
36.62112
41.77097
47.30228
54.55021
61.98887
70.19048
76.48473
83.54193
91.17133
96.13044
103.3784
111.58
116.9206
124.7407
131.2257
138.8551
147.2474
156.4027
164.2228
173.9503
185.9666
2.861025
17.92909
35.85818
54.55021
76.48473
99.7544
124.1685
147.0567
167.2746
182.9149
194.359
5.912785
8.39234
8.964545
8.39234
5.912785
2.67029
192.2609
186.3481
179.1002
170.3264
162.6969
153.5417
142.479
132.7516
122.6426
109.6726
96.32117
82.58826
69.42754
54.16874
39.67288
23.07894
6.10352
185.9666
170.7078
152.3973
135.994
120.5445
104.9043
88.69177
74.57738
59.50932
46.53934
33.18789
22.50673
10.10895
0.572205
188.2554
180.8168
175.0947
170.3264
167.6561
167.0839
165.9395
168.8005
173.7596
177.9557
185.5852
193.4053
5.72205
13.16072
21.93452
29.18246
37.57479
46.92081
55.31315
64.65916
75.53106
86.21222
97.84705
111.1985
125.6944
142.2883
161.5525
183.8685
13.54218
41.3895
70.95342
100.5173
125.8851
148.5826
164.6043
178.1465
185.7759
191.4979
194.359
0.38147
194.7404
190.735
187.4925
183.1056
175.6669
169.1819
162.6969
152.3973
144.1957
133.3238
121.1167
108.5282
95.55824
81.06237
66.94798
51.68919
39.48214
22.31599
8.583075
188.0647
173.5688
159.8359
141.3346
122.8333
117.302
102.8062
88.88251
75.72179
63.13329
52.45213
41.00803
31.47128
22.69746
14.87733
9.346015
6.675725
4.57764
5.149845
6.48499
11.4441
14.49586
21.36232
27.46584
34.9045
42.15244
48.82816
53.978
60.27226
66.56651
72.67004
79.53649
86.78442
95.17677
103.7598
112.3429
122.6426
132.3701
145.1493
155.8305
173.1874
193.2146
19.26423
41.58023
67.71092
92.31574
115.7762
134.6589
148.2011
158.8822
167.4653
170.5171
172.6152
172.8059
170.1356
167.6561
163.0784
156.0212
148.5826
140.9532
133.3238
125.5036
115.5854
105.4765
95.74897
83.3512
70.76269
56.83903
43.86905
30.13613
15.2588
0.953675
182.1519
167.8468
153.7324
140.1902
126.0758
113.4873
98.60999
86.02148
72.4793
59.89079
47.11155
34.52303
23.26967
10.87189
2.67029
190.5443
183.8685
178.528
174.1411
171.0893
170.7078
170.7078
172.043
175.8577
181.7704
189.0184
0.76294
8.39234
17.73836
25.74922
35.28598
43.67831
52.8336
63.89622
74.95885
86.21222
99.37293
112.3429
131.7979
151.4436
170.8986
191.3072
17.92909
42.72464
66.75725
89.64545
110.817
128.3647
142.6698
153.1602
162.8877
169.1819
170.7078
177.3835
178.1465
179.8631
177.1928
177.1928
174.7133
171.0893
169.1819
165.7487
158.1193
151.0621
143.6235
132.9423
122.0704
112.3429
100.1359
87.7381
73.81445
61.22593
48.44669
35.09524
16.40321
8.773809
190.5443
177.9557
163.8414
149.3455
135.2311
122.2611
109.6726
96.70264
85.25854
73.81445
64.8499
56.26682
48.06522
42.34317
38.147
36.62112
37.00259
37.76553
41.00803
45.96713
50.54477
56.07609
62.37034
67.71092
74.38665
80.87164
87.92883
93.84162
101.0895
108.3375
115.5854
123.0241
131.0349
139.8087
148.2011
158.31
168.419
180.2446
193.7868
12.20704
28.41951
46.73008
66.18504
86.59369
109.4819
130.6535
149.5362
165.3672
176.0484
183.4871
187.6832
189.3999
190.1628
189.3999
185.3944
182.1519
176.4299
170.7078
163.2692
155.6398
147.6289
139.4273
130.8442
121.1167
110.817
98.99146
86.59369
73.24224
60.27226
46.92081
32.42495
19.0735
4.768375
185.013
171.4708
157.5471
143.242
128.9369
116.7298
102.8062
89.07324
76.294
63.89622
52.64286
42.34317
31.28054
22.31599
16.02174
8.773809
4.57764
1.52588
194.7404
194.7404
1.14441
4.386905
8.583075
14.11439
20.79012
27.65657
36.62112
44.44125
53.21507
60.46299
68.6646
76.48473
85.44928
95.9397
105.4765
115.9669
127.6017
140.5717
154.3046
171.28
187.6832
12.58851
60.65373
84.68634
109.2912
129.6998
146.4845
160.0267
170.5171
179.6724
185.7759
190.1628
192.8331
193.9775
194.359
191.6887
188.6369
182.7241
176.8113
170.7078
163.6506
155.2583
145.3401
134.6589
123.9778
112.7244
101.471
89.07324
76.294
62.94255
50.1633
36.04892
22.12526
8.201605
189.7813
176.6206
163.2692
149.727
136.5663
123.9778
112.1522
99.94514
89.45471
79.34576
71.14416
64.65916
56.83903
53.02433
50.92624
48.63742
49.78183
51.30771
55.31315
60.27226
66.37578
72.86077
78.39208
85.06781
90.59912
98.41926
104.1413
109.6726
115.9669
122.2611
128.9369
136.1848
144.0049
151.6343
159.8359
170.1356
179.1002
191.1165
9.53675
22.69746
38.33773
56.26682
74.57738
94.7953
114.441
133.5145
149.5362
162.8877
171.4708
179.2909
182.5334
183.4871
183.4871
182.1519
178.9094
174.1411
168.419
162.1247
153.5417
145.5308
137.1385
128.3647
118.4464
107.3838
95.9397
83.73267
71.14416
57.41124
43.48758
28.61025
14.68659
180.0538
167.0839
151.6343
137.7107
123.2148
109.4819
95.74897
82.39752
70.19048
57.41124
46.34861
35.85818
25.74922
15.64027
7.24793
187.111
183.1056
178.528
176.0484
174.3318
174.5225
176.8113
178.3372
182.3427
187.6832
193.0238
3.623965
10.29969
15.64027
23.07894
30.5176
39.29141
48.44669
58.36491
69.04607
80.29943
94.98603
83.73267
102.9969
123.2148
146.6752
168.9912
191.8794
16.78468
34.9045
49.40036
61.22593
70.57195
79.72723
85.25854
88.50104
90.59912
90.98059
88.50104
85.44928
83.54193
76.294
70.95342
65.99431
57.41124
50.92624
43.48758
33.37862
24.60481
15.2588
4.386905
188.8277
178.9094
167.2746
155.2583
144.3864
131.6071
119.4001
107.956
97.27485
84.68634
74.76812
63.51476
52.45213
40.24508
29.37319
20.59938
10.29969
2.479555
190.735
182.1519
177.0021
172.6152
168.6097
167.6561
167.8468
168.2283
167.8468
171.4708
174.5225
180.2446
183.8685
188.0647
193.4053
4.19617
9.53675
16.02174
22.50673
29.37319
38.7192
47.87449
57.41124
69.04607
80.49017
92.31574
107.5745
121.8797
140.381
159.6452
178.3372
2.861025
20.59938
38.147
52.26139
62.94255
72.09783
80.6809
83.73267
86.02148
86.78442
85.06781
82.77899
78.96429
74.57738
69.99974
65.04063
58.93711
53.02433
45.7764
37.76553
30.89907
22.12526
12.20704
1.716615
187.3018
178.1465
167.6561
157.3564
145.9123
136.3755
124.9314
114.6317
103.5691
94.03236
84.68634
74.57738
64.46843
53.78727
43.48758
32.61568
23.84188
10.87189
6.294255
192.6423
186.7296
179.8631
174.3318
171.0893
167.4653
166.5117
165.3672
165.558
168.0375
170.7078
173.3781
179.2909
186.3481
192.6423
4.768375
13.54218
20.59938
30.5176
40.62655
51.87992
64.08696
77.05694
91.36206
107.0023
124.1685
143.8142
163.8414
183.4871
9.727485
30.70833
50.35404
67.52019
83.16046
97.46558
107.956
118.8279
127.2203
134.4682
138.0921
142.0976
143.4327
144.3864
146.2937
144.9586
143.0513
140.7624
139.0458
135.4218
130.6535
124.3592
117.302
109.4819
103.1876
94.60456
86.21222
77.05694
67.71092
58.17418
46.92081
35.66745
24.79555
11.63484
1.14441
185.2037
173.1874
160.2174
149.3455
138.2829
124.9314
116.9206
105.8579
95.74897
87.92883
80.87164
77.43841
74.57738
69.99974
70.38121
67.90166
69.99974
71.71636
73.43298
75.53106
77.24767
81.82532
86.40295
90.21765
94.7953
98.80073
102.9969
108.1467
113.8688
119.2094
123.787
131.6071
139.4273
147.2474
154.8768
164.6043
174.1411
185.2037
0.38147
13.16072
25.17702
38.7192
51.11698
63.32402
75.34032
85.83075
94.22309
102.0432
107.0023
111.58
112.5337
114.441
113.4873
109.4819
106.8116
101.2803
93.46015
89.64545
81.44385
72.09783
66.75725
59.50932
49.20963
37.95626
26.7029
16.21247
5.34058
187.111
176.0484
163.6506
153.3509
141.1439
126.0758
114.6317
102.9969
88.69177
77.05694
65.04063
55.50388
45.20419
35.09524
24.03261
17.16615
8.964545
0.953675
188.8277
182.5334
177.1928
172.043
169.1819
166.8931
162.6969
163.8414
165.558
167.0839
169.7542
172.6152
176.8113
181.389
187.4925
0.38147
7.057195
14.49586
24.03261
33.56936
44.05978
55.88535
67.71092
82.39752
95.74897
112.1522
126.648
145.3401
162.6969
178.3372
15.2588
28.80099
38.33773
49.40036
58.93711
66.37578
72.28857
76.8662
81.44385
82.39752
83.16046
82.20679
81.25311
79.91796
74.38665
70.95342
67.32945
61.41667
57.02977
51.87992
43.86905
34.14156
29.56392
18.5013
10.49043
1.335145
189.2091
178.528
170.3264
161.1711
151.8251
144.0049
134.4682
124.3592
115.2039
104.7135
95.17677
86.78442
78.39208
71.52563
63.51476
56.83903
50.54477
47.30228
41.3895
38.33773
37.95626
36.04892
36.81186
37.57479
38.90994
42.34317
45.96713
49.40036
54.35947
57.79271
64.65916
69.42754
76.294
83.3512
88.11957
98.03779
106.8116
117.302
126.8388
137.7107
149.5362
161.1711
174.904
191.4979
10.10895
23.65114
36.81186
50.92624
64.65916
76.10326
85.25854
96.13044
102.4247
107.0023
111.3892
114.8225
115.0132
115.7762
115.3947
112.7244
110.2448
108.1467
102.0432
98.99146
93.07868
88.3103
82.77899
74.95885
67.32945
58.36491
50.73551
40.43582
32.80642
23.46041
12.0163
2.28882
188.0647
178.7187
169.1819
158.31
148.5826
137.1385
127.9832
116.3484
109.2912
99.7544
90.21765
81.25311
74.00518
65.23137
58.17418
50.92624
44.25052
40.24508
34.3323
29.75466
28.99172
25.17702
25.55849
24.60481
24.60481
27.46584
29.56392
32.23421
36.81186
41.3895
48.63742
55.12241
62.17961
69.2368
78.20135
86.59369
96.70264
106.4301
118.8279
131.2257
144.1957
158.1193
171.0893
183.4871
0.190735
13.54218
26.1307
36.43039
46.53934
56.64829
63.70549
71.9071
77.43841
81.63458
84.87708
86.02148
88.69177
88.69177
88.50104
88.3103
85.44928
83.73267
80.49017
76.10326
72.28857
66.75725
61.79814
53.78727
47.11155
41.3895
32.23421
24.41408
16.78468
7.24793
194.5497
185.3944
176.6206
165.9395
158.1193
147.6289
138.4736
130.0813
121.1167
112.7244
104.9043
96.70264
89.45471
80.87164
73.05151
66.18504
60.84446
55.88535
51.87992
48.06522
44.25052
44.05978
42.53391
41.19876
42.53391
43.67831
45.01346
49.40036
53.59653
58.55564
64.8499
68.85533
75.72179
81.82532
89.64545
101.6618
109.8634
119.4001
128.1739
140.1902
150.6806
161.1711
184.25
1.716615
13.35145
23.65114
35.85818
46.15787
55.88535
63.51476
71.9071
77.81988
81.63458
83.16046
86.02148
87.16589
86.97516
86.78442
86.59369
82.39752
78.39208
76.8662
70.95342
65.4221
61.22593
54.74094
48.63742
42.53391
34.3323
27.2751
19.83644
11.06263
2.098085
189.3999
179.4816
169.5634
161.3618
151.6343
142.479
132.9423
124.7407
115.7762
107.5745
98.22852
90.21765
84.49561
76.67547
69.61827
64.8499
58.93711
53.02433
47.30228
42.34317
38.33773
35.28598
30.70833
27.84731
26.51217
26.7029
26.7029
28.22878
32.04348
35.85818
40.24508
45.20419
52.64286
58.17418
64.27769
71.9071
80.6809
89.07324
99.94514
108.5282
118.2557
129.5091
140.1902
153.7324
162.5062
171.4708
186.1574
2.861025
13.54218
22.31599
33.95083
42.34317
49.01889
55.88535
62.56108
66.37578
71.71636
72.86077
77.24767
78.77355
81.25311
81.63458
78.01061
77.81988
74.95885
72.4793
70.38121
66.37578
61.79814
55.69462
48.82816
41.19876
33.18789
27.08437
20.59938
13.54218
7.820135
194.359
185.7759
178.528
168.9912
162.6969
152.9695
142.479
"135.2311"
"125.5036"
"116.9206"
"110.2448"
"102.4247"
"94.60456"
"88.50104"
"81.63458"
"75.14959"
"69.80901"
"63.51476"
"59.31858"
"56.07609"
"52.64286"
"51.49845"
"50.35404"
"50.54477"
"52.07066"
"53.78727"
"56.07609"
"59.12785"
"63.70549"
"69.04607"
"73.81445"
"79.72723"
"85.64001"
"93.26942"
"99.94514"
"107.5745"
"115.0132"
"124.9314"
"133.5145"
"142.479"
"151.2529"
"162.5062"
"172.6152"
"183.8685"
"0.76294"
"12.0163"
"21.55305"
"32.23421"
"42.53391"
"49.40036"
"57.02977"
"64.08696"
"70.76269"
"76.294"
"81.25311"
"85.25854"
"88.50104"
"91.74353"
"91.5528"
"90.59912"
"88.88251"
"86.59369"
"83.9234"
"80.49017"
"75.34032"
"68.09239"
"64.27769"
"58.17418"
"50.73551"
"43.67831"
"37.76553"
"29.37319"
"22.50673"
"15.44953"
"6.86646"
"194.5497"
"186.9203"
"178.7187"
"170.1356"
"161.3618"
"150.1084"
"141.9068"
"132.9423"
"123.787"
"115.3947"
"108.3375"
"98.22852"
"89.26398"
"80.29943"
"72.28857"
"66.18504"
"60.27226"
"54.74094"
"47.49302"
"43.86905"
"39.86361"
"35.09524"
"34.52303"
"31.66201"
"30.13613"
"29.18246"
"30.70833"
"31.28054"
"31.28054"
"33.18789"
"36.43039"
"39.29141"
"42.53391"
"47.68375"
"52.07066"
"58.55564"
"64.8499"
"72.4793"
"78.58282"
"86.97516"
"96.13044"
"108.7189"
"119.2094"
"129.5091"
"140.1902"
"149.9177"
"163.6506"
"172.043"
"182.7241"
"10.29969"
"17.54762"
"24.41408"
"31.85275"
"37.57479"
"42.91537"
"48.44669"
"52.45213"
"54.74094"
"55.31315"
"55.50388"
"55.88535"
"54.35947"
"51.87992"
"49.97257"
"47.49302"
"44.05978"
"40.24508"
"35.28598"
"30.13613"
"25.36775"
"19.83644"
"13.73292"
"8.964545"
"2.479555"
"191.4979"
"184.0593"
"176.8113"
"170.5171"
"162.5062"
"153.7324"
"146.4845"
"138.4736"
"130.272"
"121.3075"
"113.4873"
"106.6209"
"97.65632"
"90.21765"
"82.96973"
"76.10326"
"70.19048"
"63.13329"
"57.98344"
"55.50388"
"51.87992"
"48.82816"
"46.73008"
"47.11155"
"47.87449"
"48.25595"
"48.63742"
"52.64286"
"56.07609"
"58.74638"
"63.70549"
"67.32945"
"74.76812"
"80.49017"
"89.45471"
"96.32117"
"103.9506"
"113.8688"
"120.163"
"129.6998"
"139.618"
"149.1548"
"160.7896"
"169.5634"
"181.9612"
"194.7404"
"10.10895"
"24.03261"
"37.76553"
"50.92624"
"61.22593"
"70.76269"
"81.25311"
"88.69177"
"95.3675"
"101.0895"
"107.3838"
"109.8634"
"113.1059"
"115.0132"
"117.1113"
"114.441"
"113.1059"
"111.58"
"107.956"
"103.7598"
"99.37293"
"94.60456"
"87.7381"
"82.01605"
"74.38665"
"67.52019"
"58.93711"
"52.07066"
"43.29684"
"34.71377"
"25.36775"
"16.97541"
"8.01087"
"193.596"
"184.0593"
"173.9503"
"164.4136"
"153.3509"
"142.8605"
"131.9886"
"121.8797"
"110.6263"
"101.8525"
"92.125"
"83.3512"
"74.19592"
"66.56651"
"59.50932"
"53.02433"
"46.15787"
"40.81729"
"35.66745"
"32.80642"
"29.56392"
"27.46584"
"26.32143"
"25.55849"
"25.74922"
"28.22878"
"30.13613"
"33.56936"
"37.00259"
"42.72464"
"47.49302"
"54.35947"
"59.70005"
"66.37578"
"73.62371"
"82.01605"
"90.02692"
"98.60999"
"107.956"
"115.9669"
"127.0295"
"139.2365"
"150.4899"
"164.6043"
"178.3372"
"191.8794"
"11.4441"
"26.1307"
"38.52847"
"51.11698"
"63.13329"
"73.43298"
"82.01605"
"89.07324"
"94.41383"
"99.37293"
"102.9969"
"104.332"
"106.0487"
"103.9506"
"102.8062"
"100.3266"
"96.32117"
"92.69721"
"87.35663"
"82.01605"
"75.34032"
"68.6646"
"62.75182"
"54.93168"
"47.30228"
"39.29141"
"31.0898"
"21.55305"
"11.63484"
"2.861025"
"187.4925"
"176.8113"
"166.7024"
"156.212"
"145.9123"
"134.6589"
"124.7407"
"114.441"
"103.9506"
"94.22309"
"84.68634"
"76.67547"
"67.90166"
"59.31858"
"52.8336"
"46.34861"
"41.3895"
"37.38406"
"34.3323"
"31.85275"
"32.23421"
"32.04348"
"34.9045"
"38.90994"
"42.91537"
"46.53934"
"52.26139"
"57.60197"
"62.75182"
"71.9071"
"76.67547"
"83.54193"
"90.02692"
"98.41926"
"106.8116"
"114.8225"
"123.9778"
"133.896"
"144.9586"
"156.4027"
"169.3727"
"182.7241"
"1.716615"
"17.16615"
"32.23421"
"46.34861"
"61.79814"
"75.91253"
"88.11957"
"98.99146"
"107.7653"
"116.3484"
"121.8797"
"126.2666"
"128.7461"
"129.8905"
"129.8905"
"128.3647"
"125.6944"
"122.0704"
"117.6835"
"111.9614"
"105.6672"
"98.80073"
"90.98059"
"83.16046"
"73.05151"
"64.46843"
"55.31315"
"45.7764"
"36.43039"
"26.7029"
"16.40321"
"6.294255"
"190.5443"
"179.2909"
"166.8931"
"155.0676"
"143.6235"
"132.1794"
"120.926"
"109.6726"
"97.46558"
"88.11957"
"78.20135"
"68.6646"
"60.08152"
"51.87992"
"45.01346"
"39.48214"
"32.99715"
"29.56392"
"26.32143"
"24.79555"
"24.22334"
"24.60481"
"25.55849"
"28.41951"
"33.18789"
"35.28598"
"41.3895"
"46.53934"
"53.21507"
"59.50932"
"67.13872"
"73.05151"
"80.87164"
"89.26398"
"96.70264"
"105.4765"
"113.678"
"122.6426"
"133.7052"
"143.8142"
"156.0212"
"168.2283"
"182.7241"
"2.098085"
"18.5013"
"35.28598"
"52.07066"
"67.71092"
"83.9234"
"97.84705"
"110.4356"
"120.926"
"128.5554"
"134.2774"
"138.6643"
"139.9995"
"141.5254"
"141.3346"
"138.0921"
"135.8033"
"130.4627"
"125.5036"
"119.5908"
"112.9151"
"105.095"
"97.27485"
"88.69177"
"78.77355"
"69.61827"
"57.60197"
"46.34861"
"37.95626"
"24.79555"
"12.77924"
"0.953675"
"183.1056"
"171.0893"
"157.3564"
"144.0049"
"130.8442"
"117.302"
"105.2857"
"91.93427"
"80.1087"
"69.04607"
"59.31858"
"47.68375"
"37.19333"
"29.37319"
"21.74379"
"12.96998"
"5.912785"
"1.52588"
"192.4516"
"191.1165"
"188.6369"
"189.7813"
"191.3072"
"193.7868"
"4.386905"
"9.727485"
"15.44953"
"22.8882"
"29.94539"
"37.38406"
"44.63199"
"52.64286"
"60.65373"
"69.2368"
"78.96429"
"87.92883"
"98.80073"
"109.2912"
"120.5445"
"132.5608"
"145.9123"
"160.0267"
"176.8113"
"193.7868"
"17.16615"
"36.43039"
"74.19592"
"91.93427"
"106.6209"
"118.6372"
"128.7461"
"135.994"
"142.2883"
"146.6752"
"148.7733"
"148.7733"
"148.0104"
"144.5771"
"140.7624"
"135.2311"
"129.3183"
"123.0241"
"115.9669"
"108.1467"
"100.1359"
"90.98059"
"80.49017"
"69.80901"
"59.12785"
"47.49302"
"34.9045"
"22.31599"
"9.15528"
"191.4979"
"178.3372"
"164.795"
"150.8714"
"137.3292"
"123.4055"
"108.7189"
"97.27485"
"84.49561"
"71.71636"
"59.12785"
"48.06522"
"36.43039"
"27.2751"
"20.21791"
"12.39777"
"8.201605"
"4.57764"
"2.479555"
"194.5497"
"1.335145"
"4.768375"
"7.820135"
"12.58851"
"19.0735"
"24.60481"
"31.66201"
"38.7192"
"44.44125"
"51.11698"
"57.60197"
"63.51476"
"69.99974"
"76.48473"
"85.06781"
"91.93427"
"99.1822"
"107.5745"
"116.5391"
"126.648"
"137.9014"
"151.0621"
"164.9858"
"181.5797"
"3.623965"
"22.31599"
"43.48758"
"64.65916"
"84.68634"
"104.1413"
"121.3075"
"133.3238"
"143.6235"
"151.2529"
"154.8768"
"157.9286"
"159.8359"
"158.6915"
"156.0212"
"153.5417"
"149.3455"
"142.8605"
"136.5663"
"129.8905"
"121.3075"
"113.2966"
"104.332"
"94.03236"
"83.73267"
"72.86077"
