datum,zon,temp
2023-01-01T00:00:00+00:00,9.4,0
2023-01-01T00:30:00+00:00,9.4,0
2023-01-01T01:00:00+00:00,9.3,0
2023-01-01T02:00:00+00:00,9.3,0
2023-01-01T02:30:00+00:00,9.2,0
2023-01-01T03:00:00+00:00,9.2,0
2023-01-01T03:30:00+00:00,9.2,0
2023-01-01T04:00:00+00:00,9.2,0
2023-01-01T04:30:00+00:00,9.1,0
2023-01-01T05:00:00+00:00,9.2,0
2023-01-01T05:30:00+00:00,9.2,0
2023-01-01T06:00:00+00:00,9.2,0
2023-01-01T06:30:00+00:00,9.2,0
2023-01-01T07:00:00+00:00,9.2,0
2023-01-01T07:30:00+00:00,9.2,0
2023-01-01T08:00:00+00:00,9.3,2
2023-01-01T08:30:00+00:00,9.4,23
2023-01-01T09:00:00+00:00,9.4,46
2023-01-01T09:30:00+00:00,9.4,96
2023-01-01T10:00:00+00:00,9.4,172
2023-01-01T10:30:00+00:00,9.4,97
2023-01-01T11:00:00+00:00,9.4,87
2023-01-01T11:30:00+00:00,9.4,128
2023-01-01T12:00:00+00:00,9.4,173
2023-01-01T12:30:00+00:00,9.4,121
2023-01-01T13:00:00+00:00,9.4,73
2023-01-01T13:30:00+00:00,9.4,62
2023-01-01T14:00:00+00:00,9.4,44
2023-01-01T14:30:00+00:00,9.4,34
2023-01-01T15:00:00+00:00,9.4,17
2023-01-01T15:30:00+00:00,9.4,4
2023-01-01T16:00:00+00:00,9.4,0
2023-01-01T16:30:00+00:00,9.4,0
2023-01-01T17:00:00+00:00,9.4,0
2023-01-01T17:30:00+00:00,9.4,0
2023-01-01T18:00:00+00:00,9.4,0
2023-01-01T18:30:00+00:00,9.4,0
2023-01-01T19:00:00+00:00,9.4,0
2023-01-01T19:30:00+00:00,9.4,0
2023-01-01T20:00:00+00:00,9.4,0
2023-01-01T20:30:00+00:00,9.4,0
2023-01-01T21:00:00+00:00,9.4,0
2023-01-01T21:30:00+00:00,9.5,0
2023-01-01T22:00:00+00:00,9.5,0
2023-01-01T22:30:00+00:00,9.5,0
2023-01-01T23:00:00+00:00,9.4,0
2023-01-01T23:30:00+00:00,9.5,0
2023-01-02T00:00:00+00:00,9.5,0
2023-01-02T00:30:00+00:00,9.5,0
2023-01-02T01:00:00+00:00,9.6,0
2023-01-02T01:30:00+00:00,9.5,0
2023-01-02T02:00:00+00:00,9.5,0
2023-01-02T02:30:00+00:00,9.4,0
2023-01-02T03:00:00+00:00,9.4,0
2023-01-02T03:30:00+00:00,9.4,0
2023-01-02T04:00:00+00:00,9.4,0
2023-01-02T04:30:00+00:00,9.4,0
2023-01-02T05:00:00+00:00,9.4,0
2023-01-02T05:30:00+00:00,9.4,0
2023-01-02T06:00:00+00:00,9.4,0
2023-01-02T06:30:00+00:00,9.4,0
2023-01-02T07:00:00+00:00,9.4,0
2023-01-02T07:30:00+00:00,9.4,0
2023-01-02T08:00:00+00:00,9.4,1
2023-01-02T08:30:00+00:00,9.4,8
2023-01-02T09:00:00+00:00,9.5,31
2023-01-02T09:30:00+00:00,9.4,27
2023-01-02T10:00:00+00:00,9.4,38
2023-01-02T10:30:00+00:00,9.5,34
2023-01-02T11:00:00+00:00,9.4,50
2023-01-02T11:30:00+00:00,9.4,98
2023-01-02T12:00:00+00:00,9.5,59
2023-01-02T12:30:00+00:00,9.5,70
2023-01-02T13:00:00+00:00,9.6,151
2023-01-02T13:30:00+00:00,9.6,27
2023-01-02T14:00:00+00:00,9.5,85
2023-01-02T14:30:00+00:00,9.5,81
2023-01-02T15:00:00+00:00,9.5,77
2023-01-02T15:30:00+00:00,9.5,12
2023-01-02T16:00:00+00:00,9.4,1
2023-01-02T16:30:00+00:00,9.4,0
2023-01-02T17:00:00+00:00,9.4,0
2023-01-02T17:30:00+00:00,9.4,0
2023-01-02T18:00:00+00:00,9.4,0
2023-01-02T18:30:00+00:00,9.4,0
2023-01-02T19:00:00+00:00,9.4,0
2023-01-02T19:30:00+00:00,9.3,0
2023-01-02T20:00:00+00:00,9.2,0
2023-01-02T20:30:00+00:00,9.2,0
2023-01-02T21:00:00+00:00,9.3,0
2023-01-02T21:30:00+00:00,9.2,0
2023-01-02T22:00:00+00:00,9.3,0
2023-01-02T22:30:00+00:00,9.2,0
2023-01-02T23:00:00+00:00,9.2,0
2023-01-02T23:30:00+00:00,9.4,0
2023-01-03T00:00:00+00:00,9.4,0
2023-01-03T00:30:00+00:00,9.4,0
2023-01-03T01:00:00+00:00,9.4,0
2023-01-03T01:30:00+00:00,9.3,0
2023-01-03T02:00:00+00:00,9.2,0
2023-01-03T02:30:00+00:00,9.4,0
2023-01-03T03:00:00+00:00,9.4,0
2023-01-03T03:30:00+00:00,9.4,0
2023-01-03T04:00:00+00:00,9.4,0
2023-01-03T04:30:00+00:00,9.4,0
2023-01-03T05:00:00+00:00,9.3,0
2023-01-03T05:30:00+00:00,9.2,0
2023-01-03T06:00:00+00:00,9.2,0
2023-01-03T06:30:00+00:00,9.2,0
2023-01-03T07:00:00+00:00,9.2,0
2023-01-03T07:30:00+00:00,9.2,0
2023-01-03T08:00:00+00:00,9.2,9
2023-01-03T08:30:00+00:00,9.2,41
2023-01-03T09:00:00+00:00,9.2,45
2023-01-03T09:30:00+00:00,9.2,129
2023-01-03T10:00:00+00:00,9.3,154
2023-01-03T10:30:00+00:00,9.3,150
2023-01-03T11:00:00+00:00,9.3,242
2023-01-03T11:30:00+00:00,9.4,243
2023-01-03T12:00:00+00:00,9.4,229
2023-01-03T12:30:00+00:00,9.4,168
2023-01-03T13:00:00+00:00,9.4,127
2023-01-03T13:30:00+00:00,9.4,116
2023-01-03T14:00:00+00:00,9.4,99
2023-01-03T14:30:00+00:00,9.4,57
2023-01-03T15:00:00+00:00,9.4,35
2023-01-03T15:30:00+00:00,9.4,12
2023-01-03T16:00:00+00:00,9.4,1
2023-01-03T16:30:00+00:00,9.4,0
2023-01-03T17:00:00+00:00,9.4,0
2023-01-03T17:30:00+00:00,9.4,0
2023-01-03T18:00:00+00:00,9.4,0
2023-01-03T18:30:00+00:00,9.3,0
2023-01-03T19:00:00+00:00,9.3,0
2023-01-03T19:30:00+00:00,9.3,0
2023-01-03T20:00:00+00:00,9.3,0
2023-01-03T20:30:00+00:00,9.3,0
2023-01-03T21:00:00+00:00,9.4,0
2023-01-03T21:30:00+00:00,9.3,0
2023-01-03T22:00:00+00:00,9.4,0
2023-01-03T22:30:00+00:00,9.4,0
2023-01-03T23:00:00+00:00,9.3,0
2023-01-03T23:30:00+00:00,9.3,0
2023-01-04T00:00:00+00:00,9.4,0
2023-01-04T00:30:00+00:00,9.4,0
2023-01-04T01:00:00+00:00,9.3,0
2023-01-04T01:30:00+00:00,9.4,0
2023-01-04T02:00:00+00:00,9.4,0
2023-01-04T02:30:00+00:00,9.4,0
2023-01-04T03:00:00+00:00,9.4,0
2023-01-04T03:30:00+00:00,9.4,0
2023-01-04T04:00:00+00:00,9.4,0
2023-01-04T04:30:00+00:00,9.4,0
2023-01-04T05:00:00+00:00,9.4,0
2023-01-04T05:30:00+00:00,9.4,0
2023-01-04T06:00:00+00:00,9.4,0
2023-01-04T06:30:00+00:00,9.4,0
2023-01-04T07:00:00+00:00,9.5,0
2023-01-04T07:30:00+00:00,9.4,0
2023-01-04T08:00:00+00:00,9.5,0
2023-01-04T08:30:00+00:00,9.5,6
2023-01-04T09:00:00+00:00,9.5,20
2023-01-04T09:30:00+00:00,9.6,33
2023-01-04T10:00:00+00:00,9.6,27
2023-01-04T10:30:00+00:00,9.6,81
2023-01-04T11:00:00+00:00,9.6,67
2023-01-04T11:30:00+00:00,9.7,51
2023-01-04T12:00:00+00:00,9.7,124
2023-01-04T12:30:00+00:00,9.8,132
2023-01-04T13:00:00+00:00,9.8,76
2023-01-04T13:30:00+00:00,9.8,44
2023-01-04T14:00:00+00:00,9.8,90
2023-01-04T14:30:00+00:00,9.8,55
2023-01-04T15:00:00+00:00,9.8,10
2023-01-04T15:30:00+00:00,9.8,5
2023-01-04T16:00:00+00:00,9.8,0
2023-01-04T16:30:00+00:00,9.8,0
2023-01-04T17:00:00+00:00,9.8,0
2023-01-04T17:30:00+00:00,9.8,0
2023-01-04T18:00:00+00:00,9.7,0
2023-01-04T18:30:00+00:00,9.7,0
2023-01-04T19:00:00+00:00,9.7,0
2023-01-04T19:30:00+00:00,9.7,0
2023-01-04T20:00:00+00:00,9.7,0
2023-01-04T20:30:00+00:00,9.6,0
2023-01-04T21:00:00+00:00,9.7,0
2023-01-04T21:30:00+00:00,9.8,0
2023-01-04T22:00:00+00:00,9.7,0
2023-01-04T22:30:00+00:00,9.6,0
2023-01-04T23:00:00+00:00,9.7,0
2023-01-04T23:30:00+00:00,9.8,0
2023-01-05T00:00:00+00:00,9.8,0
2023-01-05T00:30:00+00:00,9.8,0
2023-01-05T01:00:00+00:00,9.8,0
2023-01-05T01:30:00+00:00,9.8,0
2023-01-05T02:00:00+00:00,9.8,0
2023-01-05T02:30:00+00:00,9.8,0
2023-01-05T03:00:00+00:00,9.8,0
2023-01-05T03:30:00+00:00,9.8,0
2023-01-05T04:00:00+00:00,9.8,0
2023-01-05T04:30:00+00:00,9.8,0
2023-01-05T05:00:00+00:00,9.8,0
2023-01-05T05:30:00+00:00,9.8,0
2023-01-05T06:00:00+00:00,9.8,0
2023-01-05T06:30:00+00:00,9.8,0
2023-01-05T07:00:00+00:00,9.8,0
2023-01-05T07:30:00+00:00,9.6,0
2023-01-05T08:00:00+00:00,9.5,8
2023-01-05T08:30:00+00:00,9.5,32
2023-01-05T09:00:00+00:00,9.6,52
2023-01-05T09:30:00+00:00,9.6,89
2023-01-05T10:00:00+00:00,9.6,81
2023-01-05T10:30:00+00:00,9.8,126
2023-01-05T11:00:00+00:00,9.8,115
2023-01-05T11:30:00+00:00,9.8,129
2023-01-05T12:00:00+00:00,9.8,55
2023-01-05T12:30:00+00:00,9.8,25
2023-01-05T13:00:00+00:00,9.8,95
2023-01-05T13:30:00+00:00,9.9,32
2023-01-05T14:00:00+00:00,9.9,50
2023-01-05T14:30:00+00:00,9.9,48
2023-01-05T15:00:00+00:00,9.9,23
2023-01-05T15:30:00+00:00,9.9,8
2023-01-05T16:00:00+00:00,10.0,0
2023-01-05T16:30:00+00:00,10.0,0
2023-01-05T17:00:00+00:00,10.0,0
2023-01-05T17:30:00+00:00,9.9,0
2023-01-05T18:00:00+00:00,9.9,0
2023-01-05T18:30:00+00:00,9.9,0
2023-01-05T19:00:00+00:00,9.9,0
2023-01-05T19:30:00+00:00,9.9,0
2023-01-05T20:00:00+00:00,9.8,0
2023-01-05T20:30:00+00:00,9.8,0
2023-01-05T21:00:00+00:00,9.8,0
2023-01-05T21:30:00+00:00,9.8,0
2023-01-05T22:00:00+00:00,9.8,0
2023-01-05T22:30:00+00:00,9.8,0
2023-01-05T23:00:00+00:00,9.8,0
2023-01-05T23:30:00+00:00,9.8,0
2023-01-06T00:00:00+00:00,9.8,0
2023-01-06T00:30:00+00:00,9.8,0
2023-01-06T01:00:00+00:00,9.8,0
2023-01-06T01:30:00+00:00,9.9,0
2023-01-06T02:00:00+00:00,9.9,0
2023-01-06T02:30:00+00:00,9.9,0
2023-01-06T03:00:00+00:00,9.9,0
2023-01-06T03:30:00+00:00,9.9,0
2023-01-06T04:00:00+00:00,9.9,0
2023-01-06T04:30:00+00:00,9.9,0
2023-01-06T05:00:00+00:00,9.9,0
2023-01-06T05:30:00+00:00,9.9,0
2023-01-06T06:00:00+00:00,9.9,0
2023-01-06T06:30:00+00:00,9.9,0
2023-01-06T07:00:00+00:00,9.9,0
2023-01-06T07:30:00+00:00,9.8,0
2023-01-06T08:00:00+00:00,9.8,4
2023-01-06T08:30:00+00:00,9.8,18
2023-01-06T09:00:00+00:00,9.8,39
2023-01-06T09:30:00+00:00,9.7,143
2023-01-06T10:00:00+00:00,9.7,190
2023-01-06T10:30:00+00:00,9.8,235
2023-01-06T11:00:00+00:00,9.9,189
2023-01-06T11:30:00+00:00,9.9,190
2023-01-06T12:00:00+00:00,9.9,283
2023-01-06T12:30:00+00:00,9.9,161
2023-01-06T13:00:00+00:00,9.9,97
2023-01-06T13:30:00+00:00,9.9,100
2023-01-06T14:00:00+00:00,10.0,44
2023-01-06T14:30:00+00:00,10.0,38
2023-01-06T15:00:00+00:00,10.0,21
2023-01-06T15:30:00+00:00,10.0,8
2023-01-06T16:00:00+00:00,10.0,0
2023-01-06T16:30:00+00:00,10.0,0
2023-01-06T17:00:00+00:00,10.0,0
2023-01-06T17:30:00+00:00,10.0,0
2023-01-06T18:00:00+00:00,10.0,0
2023-01-06T18:30:00+00:00,10.0,0
2023-01-06T19:00:00+00:00,10.0,0
2023-01-06T19:30:00+00:00,10.0,0
2023-01-06T20:00:00+00:00,10.0,0
2023-01-06T20:30:00+00:00,10.0,0
2023-01-06T21:00:00+00:00,10.0,0
2023-01-06T21:30:00+00:00,9.9,0
2023-01-06T22:00:00+00:00,9.9,0
2023-01-06T22:30:00+00:00,9.9,0
2023-01-06T23:00:00+00:00,9.9,0
2023-01-06T23:30:00+00:00,10.0,0
2023-01-07T00:00:00+00:00,10.0,0
2023-01-07T00:30:00+00:00,9.9,0
2023-01-07T01:00:00+00:00,10.0,0
2023-01-07T01:30:00+00:00,9.9,0
2023-01-07T02:00:00+00:00,9.9,0
2023-01-07T02:30:00+00:00,10.0,0
2023-01-07T03:00:00+00:00,10.0,0
2023-01-07T03:30:00+00:00,10.0,0
2023-01-07T04:00:00+00:00,10.0,0
2023-01-07T04:30:00+00:00,10.0,0
2023-01-07T05:00:00+00:00,10.0,0
2023-01-07T05:30:00+00:00,10.0,0
2023-01-07T06:00:00+00:00,10.0,0
2023-01-07T06:30:00+00:00,10.0,0
2023-01-07T07:00:00+00:00,9.9,0
2023-01-07T07:30:00+00:00,9.9,0
2023-01-07T08:00:00+00:00,9.9,4
2023-01-07T08:30:00+00:00,9.9,13
2023-01-07T09:00:00+00:00,9.8,57
2023-01-07T09:30:00+00:00,9.9,75
2023-01-07T10:00:00+00:00,9.8,63
2023-01-07T10:30:00+00:00,9.8,73
2023-01-07T11:00:00+00:00,9.8,190
2023-01-07T11:30:00+00:00,10.0,132
2023-01-07T12:00:00+00:00,9.9,95
2023-01-07T12:30:00+00:00,9.9,105
2023-01-07T13:00:00+00:00,9.9,44
2023-01-07T13:30:00+00:00,9.9,20
2023-01-07T14:00:00+00:00,9.9,25
2023-01-07T14:30:00+00:00,10.0,8
2023-01-07T15:00:00+00:00,10.0,7
2023-01-07T15:30:00+00:00,10.0,2
2023-01-07T16:00:00+00:00,10.0,2
2023-01-07T16:30:00+00:00,10.0,0
2023-01-07T17:00:00+00:00,10.0,0
2023-01-07T17:30:00+00:00,10.0,0
2023-01-07T18:00:00+00:00,10.0,0
2023-01-07T18:30:00+00:00,9.9,0
2023-01-07T19:00:00+00:00,9.9,0
2023-01-07T19:30:00+00:00,9.9,0
2023-01-07T20:00:00+00:00,9.9,0
2023-01-07T20:30:00+00:00,9.8,0
2023-01-07T21:00:00+00:00,9.8,0
2023-01-07T21:30:00+00:00,9.8,0
2023-01-07T22:00:00+00:00,9.7,0
2023-01-07T22:30:00+00:00,9.7,0
2023-01-07T23:00:00+00:00,9.8,0
2023-01-07T23:30:00+00:00,9.9,0
2023-01-08T00:00:00+00:00,10.0,0
2023-01-08T00:30:00+00:00,9.8,0
2023-01-08T01:00:00+00:00,9.8,0
2023-01-08T01:30:00+00:00,9.8,0
2023-01-08T02:00:00+00:00,9.8,0
2023-01-08T02:30:00+00:00,9.6,0
2023-01-08T03:00:00+00:00,9.8,0
2023-01-08T03:30:00+00:00,9.8,0
2023-01-08T04:00:00+00:00,9.8,0
2023-01-08T04:30:00+00:00,9.8,0
2023-01-08T05:00:00+00:00,9.8,0
2023-01-08T05:30:00+00:00,9.8,0
2023-01-08T06:00:00+00:00,9.8,0
2023-01-08T06:30:00+00:00,9.8,0
2023-01-08T07:00:00+00:00,9.8,0
2023-01-08T07:30:00+00:00,9.8,0
2023-01-08T08:00:00+00:00,9.7,5
2023-01-08T08:30:00+00:00,9.7,25
2023-01-08T09:00:00+00:00,9.7,38
2023-01-08T09:30:00+00:00,9.6,137
2023-01-08T10:00:00+00:00,9.6,177
2023-01-08T10:30:00+00:00,9.6,217
2023-01-08T11:00:00+00:00,9.6,215
2023-01-08T11:30:00+00:00,9.6,253
2023-01-08T12:00:00+00:00,9.8,260
2023-01-08T12:30:00+00:00,9.8,249
2023-01-08T13:00:00+00:00,9.8,218
2023-01-08T13:30:00+00:00,9.8,134
2023-01-08T14:00:00+00:00,9.8,137
2023-01-08T14:30:00+00:00,9.7,77
2023-01-08T15:00:00+00:00,9.6,35
2023-01-08T15:30:00+00:00,9.6,11
2023-01-08T16:00:00+00:00,9.7,1
2023-01-08T16:30:00+00:00,9.7,0
2023-01-08T17:00:00+00:00,9.8,0
2023-01-08T17:30:00+00:00,9.8,0
2023-01-08T18:00:00+00:00,9.8,0
2023-01-08T18:30:00+00:00,9.8,0
2023-01-08T19:00:00+00:00,9.8,0
2023-01-08T19:30:00+00:00,9.8,0
2023-01-08T20:00:00+00:00,9.8,0
2023-01-08T20:30:00+00:00,9.8,0
2023-01-08T21:00:00+00:00,9.7,0
2023-01-08T21:30:00+00:00,9.7,0
2023-01-08T22:00:00+00:00,9.6,0
2023-01-08T22:30:00+00:00,9.6,0
2023-01-08T23:00:00+00:00,9.6,0
2023-01-08T23:30:00+00:00,9.4,0
2023-01-09T00:00:00+00:00,9.4,0
2023-01-09T00:30:00+00:00,9.6,0
2023-01-09T01:00:00+00:00,9.6,0
2023-01-09T01:30:00+00:00,9.5,0
2023-01-09T02:00:00+00:00,9.4,0
2023-01-09T02:30:00+00:00,9.4,0
2023-01-09T03:00:00+00:00,9.6,0
2023-01-09T03:30:00+00:00,9.4,0
2023-01-09T04:00:00+00:00,9.5,0
2023-01-09T04:30:00+00:00,9.4,0
2023-01-09T05:00:00+00:00,9.4,0
2023-01-09T05:30:00+00:00,9.5,0
2023-01-09T06:00:00+00:00,9.6,0
2023-01-09T06:30:00+00:00,9.6,0
2023-01-09T07:00:00+00:00,9.6,0
2023-01-09T07:30:00+00:00,9.6,0
2023-01-09T08:00:00+00:00,9.6,4
2023-01-09T08:30:00+00:00,9.6,12
2023-01-09T09:00:00+00:00,9.6,16
2023-01-09T09:30:00+00:00,9.6,49
2023-01-09T10:00:00+00:00,9.6,51
2023-01-09T10:30:00+00:00,9.6,143
2023-01-09T11:00:00+00:00,9.4,130
2023-01-09T11:30:00+00:00,9.4,202
2023-01-09T12:00:00+00:00,9.5,176
2023-01-09T12:30:00+00:00,9.6,100
2023-01-09T13:00:00+00:00,9.6,86
2023-01-09T13:30:00+00:00,9.6,65
2023-01-09T14:00:00+00:00,9.4,24
2023-01-09T14:30:00+00:00,9.4,73
2023-01-09T15:00:00+00:00,9.3,23
2023-01-09T15:30:00+00:00,9.4,11
2023-01-09T16:00:00+00:00,9.4,2
2023-01-09T16:30:00+00:00,9.3,0
2023-01-09T17:00:00+00:00,9.3,0
2023-01-09T17:30:00+00:00,9.4,0
2023-01-09T18:00:00+00:00,9.4,0
2023-01-09T18:30:00+00:00,9.4,0
2023-01-09T19:00:00+00:00,9.4,0
2023-01-09T19:30:00+00:00,9.4,0
2023-01-09T20:00:00+00:00,9.4,0
2023-01-09T20:30:00+00:00,9.4,0
2023-01-09T21:00:00+00:00,9.4,0
2023-01-09T21:30:00+00:00,9.4,0
2023-01-09T22:00:00+00:00,9.4,0
2023-01-09T22:30:00+00:00,9.4,0
2023-01-09T23:00:00+00:00,9.4,0
2023-01-09T23:30:00+00:00,9.2,0
2023-01-10T00:00:00+00:00,9.2,0
2023-01-10T00:30:00+00:00,9.2,0
2023-01-10T01:00:00+00:00,9.2,0
2023-01-10T01:30:00+00:00,9.3,0
2023-01-10T02:00:00+00:00,9.3,0
2023-01-10T02:30:00+00:00,8.9,0
2023-01-10T03:00:00+00:00,8.8,0
2023-01-10T03:30:00+00:00,8.8,0
2023-01-10T04:00:00+00:00,8.8,0
2023-01-10T04:30:00+00:00,8.8,0
2023-01-10T05:00:00+00:00,8.9,0
2023-01-10T05:30:00+00:00,8.9,0
2023-01-10T06:00:00+00:00,9.0,0
2023-01-10T06:30:00+00:00,8.9,0
2023-01-10T07:00:00+00:00,9.0,0
2023-01-10T07:30:00+00:00,9.0,0
2023-01-10T08:00:00+00:00,9.0,6
2023-01-10T08:30:00+00:00,9.1,17
2023-01-10T09:00:00+00:00,9.0,28
2023-01-10T09:30:00+00:00,9.1,63
2023-01-10T10:00:00+00:00,9.1,74
2023-01-10T10:30:00+00:00,9.1,50
2023-01-10T11:00:00+00:00,9.1,60
2023-01-10T11:30:00+00:00,9.1,48
2023-01-10T12:00:00+00:00,9.1,39
2023-01-10T12:30:00+00:00,9.0,21
2023-01-10T13:00:00+00:00,9.0,18
2023-01-10T13:30:00+00:00,9.2,18
2023-01-10T14:00:00+00:00,9.1,10
2023-01-10T14:30:00+00:00,9.0,12
2023-01-10T15:00:00+00:00,9.0,11
2023-01-10T15:30:00+00:00,9.0,6
2023-01-10T16:00:00+00:00,9.0,1
2023-01-10T16:30:00+00:00,9.0,0
2023-01-10T17:00:00+00:00,9.0,0
2023-01-10T17:30:00+00:00,9.0,0
2023-01-10T18:00:00+00:00,9.0,0
2023-01-10T18:30:00+00:00,9.0,0
2023-01-10T19:00:00+00:00,9.0,0
2023-01-10T19:30:00+00:00,9.0,0
2023-01-10T20:00:00+00:00,9.1,0
2023-01-10T20:30:00+00:00,9.1,0
2023-01-10T21:00:00+00:00,9.1,0
2023-01-10T21:30:00+00:00,9.2,0
2023-01-10T22:00:00+00:00,9.2,0
2023-01-10T22:30:00+00:00,9.2,0
2023-01-10T23:00:00+00:00,9.2,0
2023-01-10T23:30:00+00:00,9.2,0
2023-01-11T00:00:00+00:00,9.2,0
2023-01-11T00:30:00+00:00,9.2,0
2023-01-11T01:00:00+00:00,9.2,0
2023-01-11T01:30:00+00:00,9.2,0
2023-01-11T02:00:00+00:00,9.2,0
2023-01-11T02:30:00+00:00,9.2,0
2023-01-11T03:00:00+00:00,9.2,0
2023-01-11T03:30:00+00:00,9.2,0
2023-01-11T04:00:00+00:00,9.2,0
2023-01-11T04:30:00+00:00,9.1,0
2023-01-11T05:00:00+00:00,9.2,0
2023-01-11T05:30:00+00:00,9.1,0
2023-01-11T06:00:00+00:00,9.1,0
2023-01-11T06:30:00+00:00,9.1,0
2023-01-11T07:00:00+00:00,9.0,0
2023-01-11T07:30:00+00:00,9.0,0
2023-01-11T08:00:00+00:00,9.0,4
2023-01-11T08:30:00+00:00,9.0,27
2023-01-11T09:00:00+00:00,9.0,43
2023-01-11T09:30:00+00:00,9.0,132
2023-01-11T10:00:00+00:00,9.0,136
2023-01-11T10:30:00+00:00,9.1,270
2023-01-11T11:00:00+00:00,9.1,136
2023-01-11T11:30:00+00:00,9.0,159
2023-01-11T12:00:00+00:00,9.0,217
2023-01-11T12:30:00+00:00,9.0,250
2023-01-11T13:00:00+00:00,9.1,214
2023-01-11T13:30:00+00:00,9.1,196
2023-01-11T14:00:00+00:00,9.1,102
2023-01-11T14:30:00+00:00,9.0,121
2023-01-11T15:00:00+00:00,9.0,30
2023-01-11T15:30:00+00:00,9.0,28
2023-01-11T16:00:00+00:00,9.0,2
2023-01-11T16:30:00+00:00,9.0,0
2023-01-11T17:00:00+00:00,9.0,0
2023-01-11T17:30:00+00:00,9.0,0
2023-01-11T18:00:00+00:00,9.0,0
2023-01-11T18:30:00+00:00,9.1,0
2023-01-11T19:00:00+00:00,9.1,0
2023-01-11T19:30:00+00:00,9.2,0
2023-01-11T20:00:00+00:00,9.2,0
2023-01-11T20:30:00+00:00,9.2,0
2023-01-11T21:00:00+00:00,9.1,0
2023-01-11T21:30:00+00:00,9.1,0
2023-01-11T22:00:00+00:00,9.0,0
2023-01-11T22:30:00+00:00,9.0,0
2023-01-11T23:00:00+00:00,9.0,0
2023-01-11T23:30:00+00:00,9.0,0
2023-01-12T00:00:00+00:00,9.0,0
2023-01-12T00:30:00+00:00,9.0,0
2023-01-12T01:00:00+00:00,9.0,0
2023-01-12T01:30:00+00:00,9.0,0
2023-01-12T02:00:00+00:00,9.0,0
2023-01-12T02:30:00+00:00,9.0,0
2023-01-12T03:00:00+00:00,9.0,0
2023-01-12T03:30:00+00:00,9.0,0
2023-01-12T04:00:00+00:00,9.1,0
2023-01-12T04:30:00+00:00,9.1,0
2023-01-12T05:00:00+00:00,9.1,0
2023-01-12T05:30:00+00:00,9.2,0
2023-01-12T06:00:00+00:00,9.2,0
2023-01-12T06:30:00+00:00,9.2,0
2023-01-12T07:00:00+00:00,9.2,0
2023-01-12T07:30:00+00:00,9.2,0
2023-01-12T08:00:00+00:00,9.2,2
2023-01-12T08:30:00+00:00,9.2,10
2023-01-12T09:00:00+00:00,9.2,18
2023-01-12T09:30:00+00:00,9.2,17
2023-01-12T10:00:00+00:00,9.2,21
2023-01-12T10:30:00+00:00,9.2,17
2023-01-12T11:00:00+00:00,9.2,25
2023-01-12T11:30:00+00:00,9.2,27
2023-01-12T12:00:00+00:00,9.2,29
2023-01-12T12:30:00+00:00,9.3,27
2023-01-12T13:00:00+00:00,9.3,29
2023-01-12T13:30:00+00:00,9.4,34
2023-01-12T14:00:00+00:00,9.4,22
2023-01-12T14:30:00+00:00,9.4,13
2023-01-12T15:00:00+00:00,9.4,8
2023-01-12T15:30:00+00:00,9.5,5
2023-01-12T16:00:00+00:00,9.6,0
2023-01-12T16:30:00+00:00,9.6,0
2023-01-12T17:00:00+00:00,9.6,0
2023-01-12T17:30:00+00:00,9.6,0
2023-01-12T18:00:00+00:00,9.6,0
2023-01-12T18:30:00+00:00,9.6,0
2023-01-12T19:00:00+00:00,9.6,0
2023-01-12T19:30:00+00:00,9.6,0
2023-01-12T20:00:00+00:00,9.6,0
2023-01-12T20:30:00+00:00,9.6,0
2023-01-12T21:00:00+00:00,9.6,0
2023-01-12T21:30:00+00:00,9.6,0
2023-01-12T22:00:00+00:00,9.6,0
2023-01-12T22:30:00+00:00,9.4,0
2023-01-12T23:00:00+00:00,9.4,0
2023-01-12T23:30:00+00:00,9.4,0
2023-01-13T00:00:00+00:00,9.3,0
2023-01-13T00:30:00+00:00,9.3,0
2023-01-13T01:00:00+00:00,9.4,0
2023-01-13T01:30:00+00:00,9.4,0
2023-01-13T02:00:00+00:00,9.4,0
2023-01-13T02:30:00+00:00,9.4,0
2023-01-13T03:00:00+00:00,9.4,0
2023-01-13T03:30:00+00:00,9.4,0
2023-01-13T04:00:00+00:00,9.4,0
2023-01-13T04:30:00+00:00,9.4,0
2023-01-13T05:00:00+00:00,9.4,0
2023-01-13T05:30:00+00:00,9.4,0
2023-01-13T06:00:00+00:00,9.4,0
2023-01-13T06:30:00+00:00,9.5,0
2023-01-13T07:00:00+00:00,9.5,0
2023-01-13T07:30:00+00:00,9.5,0
2023-01-13T08:00:00+00:00,9.4,9
2023-01-13T08:30:00+00:00,9.6,65
2023-01-13T09:00:00+00:00,9.5,61
2023-01-13T09:30:00+00:00,9.5,35
2023-01-13T10:00:00+00:00,9.5,135
2023-01-13T10:30:00+00:00,9.5,96
2023-01-13T11:00:00+00:00,9.6,115
2023-01-13T11:30:00+00:00,9.5,87
2023-01-13T12:00:00+00:00,9.5,89
2023-01-13T12:30:00+00:00,9.4,310
2023-01-13T13:00:00+00:00,9.5,196
2023-01-13T13:30:00+00:00,9.4,263
2023-01-13T14:00:00+00:00,9.4,153
2023-01-13T14:30:00+00:00,9.4,112
2023-01-13T15:00:00+00:00,9.2,116
2023-01-13T15:30:00+00:00,9.2,40
2023-01-13T16:00:00+00:00,9.3,3
