datum,value
2021-01-06T16:55:00,379.1
2021-01-06T17:15:00,398.2
2021-01-06T17:35:00,407.61
2021-01-06T17:55:00,411.19
2021-01-06T18:15:00,407.51
2021-01-06T18:35:00,401.73
2021-01-06T18:55:00,392.27
2021-01-06T19:15:00,378.52
2021-01-06T19:35:00,362.78
2021-01-06T19:55:00,344.56
2021-01-06T20:15:00,321.99
2021-01-06T20:35:00,300.57
2021-01-06T20:55:00,274.96
2021-01-06T21:15:00,246.16
2021-01-06T21:35:00,221.56
2021-01-06T21:55:00,194.13
2021-01-06T22:15:00,170.84
2021-01-06T22:35:00,146.25
2021-01-06T22:55:00,123.66
2021-01-06T23:15:00,111.96
2021-01-06T23:35:00,99.2
2021-01-06T23:55:00,96.69
2021-01-07T00:15:00,95.4
2021-01-07T00:35:00,101.41
2021-01-07T00:55:00,113.51
2021-01-07T01:15:00,125.25
2021-01-07T01:35:00,138.87
2021-01-07T01:55:00,147.64
2021-01-07T02:15:00,162.85
2021-01-07T02:35:00,173.75
2021-01-07T02:55:00,189.66
2021-01-07T03:15:00,203.94
2021-01-07T03:35:00,221.38
2021-01-07T03:55:00,246.31
2021-01-07T04:15:00,270.64
2021-01-07T04:35:00,303.08
2021-01-07T04:55:00,333.23
2021-01-07T05:15:00,365.97
2021-01-07T05:35:00,388.07
2021-01-07T05:55:00,402.68
2021-01-07T06:15:00,NaN
2021-01-07T06:35:00,404.94
2021-01-07T06:55:00,397.51
2021-01-07T07:15:00,387.91
2021-01-07T07:35:00,374.99
2021-01-07T07:55:00,NaN
2021-01-07T08:15:00,NaN
2021-01-07T08:35:00,324.39
2021-01-07T08:55:00,302.38
2021-01-07T09:15:00,277.72
2021-01-07T09:35:00,249.09
2021-01-07T09:55:00,226.42
2021-01-07T10:15:00,197.68
2021-01-07T10:35:00,173.41
2021-01-07T10:55:00,147.68
2021-01-07T11:15:00,124.7
2021-01-07T11:35:00,102.91
2021-01-07T11:55:00,88.17
2021-01-07T12:15:00,71.58
2021-01-07T12:35:00,66.37
2021-01-07T12:55:00,61.65
2021-01-07T13:15:00,64.87
2021-01-07T13:35:00,74.42
2021-01-07T13:55:00,88.24
2021-01-07T14:15:00,105.17
2021-01-07T14:35:00,117.73
2021-01-07T14:55:00,132.18
2021-01-07T15:15:00,147.24
2021-01-07T15:35:00,165.38
2021-01-07T15:55:00,190.05
2021-01-07T16:15:00,215.49
2021-01-07T16:35:00,243.39
2021-01-07T16:55:00,281.03
2021-01-07T17:15:00,317.7
2021-01-07T17:35:00,357.47
2021-01-07T17:55:00,383.03
2021-01-07T18:15:00,402.17
2021-01-07T18:35:00,414.9
2021-01-07T18:55:00,414.91
2021-01-07T19:15:00,415.81
2021-01-07T19:35:00,408.39
2021-01-07T19:55:00,398.35
2021-01-07T20:15:00,386.62
2021-01-07T20:35:00,370.1
2021-01-07T20:55:00,353.2
2021-01-07T21:15:00,332.37
2021-01-07T21:35:00,310.6
2021-01-07T21:55:00,286.81
2021-01-07T22:15:00,259.91
2021-01-07T22:35:00,235.02
2021-01-07T22:55:00,208.01
2021-01-07T23:15:00,182.69
2021-01-07T23:35:00,160.68
2021-01-07T23:55:00,139.44
2021-01-08T00:15:00,123.44
2021-01-08T00:35:00,110.83
2021-01-08T00:55:00,NaN
2021-01-08T01:15:00,NaN
2021-01-08T01:35:00,105.74
2021-01-08T01:55:00,111.6
2021-01-08T02:15:00,124.68
2021-01-08T02:35:00,133.75
2021-01-08T02:55:00,145.31
2021-01-08T03:15:00,156.07
2021-01-08T03:35:00,168.28
2021-01-08T03:55:00,183.43
2021-01-08T04:15:00,198.26
2021-01-08T04:35:00,215.91
2021-01-08T04:55:00,237.36
2021-01-08T05:15:00,NaN
2021-01-08T05:35:00,NaN
2021-01-08T05:55:00,322.46
2021-01-08T06:15:00,354.1
2021-01-08T06:35:00,377.89
2021-01-08T06:55:00,394.9
2021-01-08T07:15:00,401.73
2021-01-08T07:35:00,404.64
2021-01-08T07:55:00,398.72
2021-01-08T08:15:00,389.69
2021-01-08T08:35:00,378.84
2021-01-08T08:55:00,365.43
2021-01-08T09:15:00,348.99
2021-01-08T09:35:00,331.9
2021-01-08T09:55:00,310.15
2021-01-08T10:15:00,288.39
2021-01-08T10:35:00,262.3
2021-01-08T10:55:00,239.09
2021-01-08T11:15:00,211.86
2021-01-08T11:35:00,185.6
2021-01-08T11:55:00,159.14
2021-01-08T12:15:00,139.68
2021-01-08T12:35:00,114.1
2021-01-08T12:55:00,98.22
2021-01-08T13:15:00,78.39
2021-01-08T13:35:00,70.78
2021-01-08T13:55:00,60.52
2021-01-08T14:15:00,63.23
2021-01-08T14:35:00,65.25
2021-01-08T14:55:00,79.16
2021-01-08T15:15:00,91.28
2021-01-08T15:35:00,105
2021-01-08T15:55:00,118.12
2021-01-08T16:15:00,133.99
2021-01-08T16:35:00,150.27
2021-01-08T16:55:00,169.37
2021-01-08T17:15:00,194.3
2021-01-08T17:35:00,219.7
2021-01-08T17:55:00,253.86
2021-01-08T18:15:00,290.43
2021-01-08T18:35:00,326.59
2021-01-08T18:55:00,358.79
2021-01-08T19:15:00,382.47
2021-01-08T19:35:00,397.11
2021-01-08T19:55:00,404.19
2021-01-08T20:15:00,404.57
2021-01-08T20:35:00,400.6
2021-01-08T20:55:00,393.06
2021-01-08T21:15:00,380.71
2021-01-08T21:35:00,367.92
2021-01-08T21:55:00,351.01
2021-01-08T22:15:00,332.58
2021-01-08T22:35:00,313.18
2021-01-08T22:55:00,290.18
2021-01-08T23:15:00,265.69
2021-01-08T23:35:00,240.26
2021-01-08T23:55:00,213.66
2021-01-09T00:15:00,187.94
2021-01-09T00:35:00,161.05
2021-01-09T00:55:00,140.07
2021-01-09T01:15:00,119.99
2021-01-09T01:35:00,104.64
2021-01-09T01:55:00,93.33
2021-01-09T02:15:00,86.04
2021-01-09T02:35:00,84.89
2021-01-09T02:55:00,87.46
2021-01-09T03:15:00,96.04
2021-01-09T03:35:00,105.49
2021-01-09T03:55:00,116.61
2021-01-09T04:15:00,128.34
2021-01-09T04:35:00,139.61
2021-01-09T04:55:00,153.5
2021-01-09T05:15:00,167.26
2021-01-09T05:35:00,184.28
2021-01-09T05:55:00,201.35
2021-01-09T06:15:00,224.97
2021-01-09T06:35:00,249.91
2021-01-09T06:55:00,282.96
2021-01-09T07:15:00,315.2
2021-01-09T07:35:00,346.1
2021-01-09T07:55:00,368.32
2021-01-09T08:15:00,383.04
2021-01-09T08:35:00,NaN
2021-01-09T08:55:00,NaN
2021-01-09T09:15:00,380.2
2021-01-09T09:35:00,369.13
2021-01-09T09:55:00,357.04
2021-01-09T10:15:00,344.31
2021-01-09T10:35:00,328.22
2021-01-09T10:55:00,310.88
2021-01-09T11:15:00,288.79
2021-01-09T11:35:00,264.97
2021-01-09T11:55:00,241.75
2021-01-09T12:15:00,215.33
2021-01-09T12:35:00,NaN
2021-01-09T12:55:00,NaN
2021-01-09T13:15:00,141.63
2021-01-09T13:35:00,114.04
2021-01-09T13:55:00,96.13
2021-01-09T14:15:00,75.52
2021-01-09T14:35:00,62.25
2021-01-09T14:55:00,53.74
2021-01-09T15:15:00,49.17
2021-01-09T15:35:00,55.09
2021-01-09T15:55:00,61.61
2021-01-09T16:15:00,75.04
2021-01-09T16:35:00,87.99
2021-01-09T16:55:00,102.52
2021-01-09T17:15:00,118
2021-01-09T17:35:00,134.04
2021-01-09T17:55:00,151.46
2021-01-09T18:15:00,168.53
2021-01-09T18:35:00,194.24
2021-01-09T18:55:00,222.93
2021-01-09T19:15:00,258.16
2021-01-09T19:35:00,293.46
2021-01-09T19:55:00,334.23
2021-01-09T20:15:00,360.22
2021-01-09T20:35:00,382.95
2021-01-09T20:55:00,396.75
2021-01-09T21:15:00,403.93
2021-01-09T21:35:00,400.94
2021-01-09T21:55:00,395.93
2021-01-09T22:15:00,384.83
2021-01-09T22:35:00,374.71
2021-01-09T22:55:00,357.17
2021-01-09T23:15:00,341.49
2021-01-09T23:35:00,323.92
2021-01-09T23:55:00,300.29
2021-01-10T00:15:00,277.68
2021-01-10T00:35:00,252.14
2021-01-10T00:55:00,227.55
2021-01-10T01:15:00,200.93
2021-01-10T01:35:00,174.95
2021-01-10T01:55:00,151.74
2021-01-10T02:15:00,127.84
2021-01-10T02:35:00,110.33
2021-01-10T02:55:00,94.87
2021-01-10T03:15:00,90.46
2021-01-10T03:35:00,86.37
2021-01-10T03:55:00,93.6
2021-01-10T04:15:00,103.72
2021-01-10T04:35:00,117.07
2021-01-10T04:55:00,129.58
2021-01-10T05:15:00,142.96
2021-01-10T05:35:00,152.54
2021-01-10T05:55:00,165.16
2021-01-10T06:15:00,176.05
2021-01-10T06:35:00,NaN
2021-01-10T06:55:00,NaN
2021-01-10T07:15:00,NaN
2021-01-10T07:35:00,253.26
2021-01-10T07:55:00,282.02
2021-01-10T08:15:00,318.3
2021-01-10T08:35:00,350.69
2021-01-10T08:55:00,380.97
2021-01-10T09:15:00,401.17
2021-01-10T09:35:00,410.45
2021-01-10T09:55:00,412.33
2021-01-10T10:15:00,405.41
2021-01-10T10:35:00,393.91
2021-01-10T10:55:00,385.82
2021-01-10T11:15:00,369.32
2021-01-10T11:35:00,354.55
2021-01-10T11:55:00,334.64
2021-01-10T12:15:00,311.62
2021-01-10T12:35:00,286.94
2021-01-10T12:55:00,261.75
2021-01-10T13:15:00,234.4
2021-01-10T13:35:00,204.81
2021-01-10T13:55:00,179.91
2021-01-10T14:15:00,148.19
2021-01-10T14:35:00,126.73
2021-01-10T14:55:00,99.26
2021-01-10T15:15:00,81.23
2021-01-10T15:35:00,60.89
2021-01-10T15:55:00,52.03
2021-01-10T16:15:00,NaN
2021-01-10T16:35:00,NaN
2021-01-10T16:55:00,55.66
2021-01-10T17:15:00,67.26
2021-01-10T17:35:00,83.04
2021-01-10T17:55:00,95.84
2021-01-10T18:15:00,109.57
2021-01-10T18:35:00,121.89
2021-01-10T18:55:00,139.32
2021-01-10T19:15:00,156.91
2021-01-10T19:35:00,177.71
2021-01-10T19:55:00,200.75
2021-01-10T20:15:00,233.51
2021-01-10T20:35:00,273.48
2021-01-10T20:55:00,317.14
2021-01-10T21:15:00,354.67
2021-01-10T21:35:00,382.46
2021-01-10T21:55:00,401.98
2021-01-10T22:15:00,409.05
2021-01-10T22:35:00,410.6
2021-01-10T22:55:00,401.67
2021-01-10T23:15:00,397.48
2021-01-10T23:35:00,381.28
2021-01-10T23:55:00,368.11
2021-01-11T00:15:00,350.41
2021-01-11T00:35:00,332.19
2021-01-11T00:55:00,305.89
2021-01-11T01:15:00,284.24
2021-01-11T01:35:00,255.24
2021-01-11T01:55:00,229.9
2021-01-11T02:15:00,202.51
2021-01-11T02:35:00,171.76
2021-01-11T02:55:00,144.14
2021-01-11T03:15:00,124.5
2021-01-11T03:35:00,97.23
2021-01-11T03:55:00,85.29
2021-01-11T04:15:00,66.31
2021-01-11T04:35:00,63.17
2021-01-11T04:55:00,59.96
2021-01-11T05:15:00,69.63
2021-01-11T05:35:00,80.94
2021-01-11T05:55:00,94.69
2021-01-11T06:15:00,108.06
2021-01-11T06:35:00,120.05
2021-01-11T06:55:00,132.5
2021-01-11T07:15:00,145.89
2021-01-11T07:35:00,162.9
2021-01-11T07:55:00,180.1
2021-01-11T08:15:00,203.77
2021-01-11T08:35:00,231.81
2021-01-11T08:55:00,268.93
2021-01-11T09:15:00,308.08
2021-01-11T09:35:00,353.88
2021-01-11T09:55:00,388
2021-01-11T10:15:00,405.3
2021-01-11T10:35:00,416.62
2021-01-11T10:55:00,420.76
2021-01-11T11:15:00,411.46
2021-01-11T11:35:00,404.87
2021-01-11T11:55:00,391.03
2021-01-11T12:15:00,376.7
2021-01-11T12:35:00,364.85
2021-01-11T12:55:00,341.72
2021-01-11T13:15:00,321.73
2021-01-11T13:35:00,293.24
2021-01-11T13:55:00,268.64
2021-01-11T14:15:00,240.33
2021-01-11T14:35:00,212.31
2021-01-11T14:55:00,184.86
2021-01-11T15:15:00,157.4
2021-01-11T15:35:00,130.55
2021-01-11T15:55:00,104.94
2021-01-11T16:15:00,85.98
2021-01-11T16:35:00,67.01
2021-01-11T16:55:00,55.22
2021-01-11T17:15:00,47.48
2021-01-11T17:35:00,55.65
2021-01-11T17:55:00,64.46
2021-01-11T18:15:00,82.83
2021-01-11T18:35:00,95.25
2021-01-11T18:55:00,114.55
2021-01-11T19:15:00,125.18
2021-01-11T19:35:00,142.81
2021-01-11T19:55:00,161.7
2021-01-11T20:15:00,180.98
2021-01-11T20:35:00,204.05
2021-01-11T20:55:00,233.34
2021-01-11T21:15:00,274.11
2021-01-11T21:35:00,314.74
2021-01-11T21:55:00,359.42
2021-01-11T22:15:00,401.95
2021-01-11T22:35:00,425.39
2021-01-11T22:55:00,445.12
2021-01-11T23:15:00,452.16
2021-01-11T23:35:00,449.25
2021-01-11T23:55:00,447.38
2021-01-12T00:15:00,436.54
2021-01-12T00:35:00,424.65
2021-01-12T00:55:00,410.56
2021-01-12T01:15:00,391.28
2021-01-12T01:35:00,372.57
2021-01-12T01:55:00,348.54
2021-01-12T02:15:00,323.53
2021-01-12T02:35:00,299.64
2021-01-12T02:55:00,271.31
2021-01-12T03:15:00,245.71
2021-01-12T03:35:00,220.74
2021-01-12T03:55:00,196.17
2021-01-12T04:15:00,169.99
2021-01-12T04:35:00,152.89
2021-01-12T04:55:00,131.03
2021-01-12T05:15:00,121.64
2021-01-12T05:35:00,116.81
2021-01-12T05:55:00,117.19
2021-01-12T06:15:00,128.24
2021-01-12T06:35:00,148.99
2021-01-12T06:55:00,161.02
2021-01-12T07:15:00,175.81
2021-01-12T07:35:00,183.78
2021-01-12T07:55:00,199.1
2021-01-12T08:15:00,215.23
2021-01-12T08:35:00,233.88
2021-01-12T08:55:00,254.51
2021-01-12T09:15:00,277.79
2021-01-12T09:35:00,315.81
2021-01-12T09:55:00,354.9
2021-01-12T10:15:00,397.25
