datum,value
2021-12-09T08:00:00,6
2021-12-09T10:00:00,7
2021-12-09T12:00:00,6
2021-12-09T14:00:00,5
2021-12-09T16:00:00,5
2021-12-09T18:00:00,4
2021-12-09T20:00:00,5
2021-12-09T22:00:00,5
2021-12-10T00:00:00,3
2021-12-10T02:00:00,3
2021-12-10T04:00:00,4
2021-12-10T06:00:00,3
2021-12-10T08:00:00,3
2021-12-10T10:00:00,6
2021-12-10T12:00:00,26
2021-12-10T14:00:00,21
2021-12-10T16:00:00,26
2021-12-10T18:00:00,28
2021-12-10T20:00:00,40
2021-12-10T22:00:00,33
2021-12-11T00:00:00,25
2021-12-11T02:00:00,15
2021-12-11T04:00:00,12
2021-12-11T06:00:00,9
2021-12-11T08:00:00,8
2021-12-11T10:00:00,7
2021-12-11T12:00:00,5
2021-12-11T14:00:00,5
2021-12-11T16:00:00,4
2021-12-11T18:00:00,6
2021-12-11T20:00:00,6
2021-12-11T22:00:00,5
2021-12-12T00:00:00,5
2021-12-12T02:00:00,5
2021-12-12T04:00:00,6
2021-12-12T06:00:00,5
2021-12-12T08:00:00,5
2021-12-12T10:00:00,4
2021-12-12T12:00:00,4
2021-12-12T14:00:00,4
2021-12-12T16:00:00,3
2021-12-12T18:00:00,5
2021-12-12T20:00:00,4
2021-12-12T22:00:00,5
2021-12-13T00:00:00,7
2021-12-13T02:00:00,7
2021-12-13T04:00:00,7
2021-12-13T06:00:00,9
2021-12-13T08:00:00,9
2021-12-13T10:00:00,8
2021-12-13T12:00:00,7
2021-12-13T14:00:00,5
2021-12-13T16:00:00,5
2021-12-13T18:00:00,6
2021-12-13T20:00:00,7
2021-12-13T22:00:00,6
2021-12-14T00:00:00,5
2021-12-14T02:00:00,7
2021-12-14T04:00:00,6
2021-12-14T06:00:00,6
2021-12-14T08:00:00,6
2021-12-14T10:00:00,6
2021-12-14T12:00:00,6
2021-12-14T14:00:00,7
2021-12-14T16:00:00,6
2021-12-14T18:00:00,4
2021-12-14T20:00:00,5
2021-12-14T22:00:00,6
2021-12-15T00:00:00,5
2021-12-15T02:00:00,6
2021-12-15T04:00:00,5
2021-12-15T06:00:00,4
2021-12-15T08:00:00,5
2021-12-15T10:00:00,5
2021-12-15T12:00:00,4
2021-12-15T14:00:00,4
2021-12-15T16:00:00,4
2021-12-15T18:00:00,3
2021-12-15T20:00:00,3
2021-12-15T22:00:00,4
2021-12-16T00:00:00,4
2021-12-16T02:00:00,3
2021-12-16T04:00:00,4
2021-12-16T06:00:00,3
2021-12-16T08:00:00,3
2021-12-16T10:00:00,5
2021-12-16T12:00:00,4
2021-12-16T14:00:00,5
2021-12-16T16:00:00,5
2021-12-16T18:00:00,4
2021-12-16T20:00:00,3
2021-12-16T22:00:00,6
2021-12-17T00:00:00,6
2021-12-17T02:00:00,6
2021-12-17T04:00:00,7
2021-12-17T06:00:00,6
2021-12-17T08:00:00,4
2021-12-17T10:00:00,7
2021-12-17T12:00:00,7
2021-12-17T14:00:00,7
2021-12-17T16:00:00,8
2021-12-17T18:00:00,6
2021-12-17T20:00:00,4
2021-12-17T22:00:00,4
2021-12-18T00:00:00,5
2021-12-18T02:00:00,5
2021-12-18T04:00:00,6
2021-12-18T06:00:00,4
2021-12-18T08:00:00,4
2021-12-18T10:00:00,4
2021-12-18T12:00:00,6
2021-12-18T14:00:00,5
2021-12-18T16:00:00,6
2021-12-18T18:00:00,6
2021-12-18T20:00:00,5
2021-12-18T22:00:00,5
2021-12-19T00:00:00,5
2021-12-19T02:00:00,7
2021-12-19T04:00:00,7
2021-12-19T06:00:00,7
2021-12-19T08:00:00,4
2021-12-19T10:00:00,3
2021-12-19T12:00:00,4
2021-12-19T14:00:00,4
2021-12-19T16:00:00,4
2021-12-19T18:00:00,4
2021-12-19T20:00:00,4
2021-12-19T22:00:00,3
2021-12-20T00:00:00,4
2021-12-20T02:00:00,5
2021-12-20T04:00:00,6
2021-12-20T06:00:00,6
2021-12-20T08:00:00,7
2021-12-20T10:00:00,4
2021-12-20T12:00:00,4
2021-12-20T14:00:00,8
2021-12-20T16:00:00,10
2021-12-20T18:00:00,10
2021-12-20T20:00:00,9
2021-12-20T22:00:00,8
2021-12-21T00:00:00,9
2021-12-21T02:00:00,14
2021-12-21T04:00:00,15
2021-12-21T06:00:00,15
2021-12-21T08:00:00,11
2021-12-21T10:00:00,11
2021-12-21T12:00:00,11
2021-12-21T14:00:00,16
2021-12-21T16:00:00,14
2021-12-21T18:00:00,13
2021-12-21T20:00:00,11
2021-12-21T22:00:00,7
2021-12-22T00:00:00,6
2021-12-22T02:00:00,7
2021-12-22T04:00:00,10
2021-12-22T06:00:00,8
2021-12-22T08:00:00,8
2021-12-22T10:00:00,5
2021-12-22T12:00:00,3
2021-12-22T14:00:00,3
2021-12-22T16:00:00,5
2021-12-22T18:00:00,6
2021-12-22T20:00:00,5
2021-12-22T22:00:00,2
2021-12-23T00:00:00,2
2021-12-23T02:00:00,2
2021-12-23T04:00:00,3
2021-12-23T06:00:00,2
2021-12-23T08:00:00,3
2021-12-23T10:00:00,2
2021-12-23T12:00:00,1
2021-12-23T14:00:00,3
2021-12-23T16:00:00,3
2021-12-23T18:00:00,3
2021-12-23T20:00:00,4
2021-12-23T22:00:00,3
2021-12-24T00:00:00,4
2021-12-24T02:00:00,4
2021-12-24T04:00:00,5
2021-12-24T06:00:00,6
2021-12-24T08:00:00,6
2021-12-24T10:00:00,6
2021-12-24T12:00:00,3
2021-12-24T14:00:00,2
2021-12-24T16:00:00,3
2021-12-24T18:00:00,4
2021-12-24T20:00:00,6
2021-12-24T22:00:00,5
2021-12-25T00:00:00,2
2021-12-25T02:00:00,1
2021-12-25T04:00:00,2
2021-12-25T06:00:00,3
2021-12-25T08:00:00,7
2021-12-25T10:00:00,9
2021-12-25T12:00:00,11
2021-12-25T14:00:00,8
2021-12-25T16:00:00,14
2021-12-25T18:00:00,18
2021-12-25T20:00:00,17
2021-12-25T22:00:00,13
2021-12-26T00:00:00,10
