datum,value
2021-12-02T16:00:00,8
2021-12-02T18:00:00,344
2021-12-02T20:00:00,333
2021-12-02T22:00:00,317
2021-12-03T00:00:00,305
2021-12-03T02:00:00,303
2021-12-03T04:00:00,290
2021-12-03T06:00:00,268
2021-12-03T08:00:00,268
2021-12-03T10:00:00,261
2021-12-03T12:00:00,260
2021-12-03T14:00:00,263
2021-12-03T16:00:00,271
2021-12-03T18:00:00,259
2021-12-03T20:00:00,256
2021-12-03T22:00:00,261
2021-12-04T00:00:00,281
2021-12-04T02:00:00,291
2021-12-04T04:00:00,311
2021-12-04T06:00:00,302
2021-12-04T08:00:00,295
2021-12-04T10:00:00,294
2021-12-04T12:00:00,295
2021-12-04T14:00:00,291
2021-12-04T16:00:00,286
2021-12-04T18:00:00,275
2021-12-04T20:00:00,277
2021-12-04T22:00:00,269
2021-12-05T00:00:00,273
2021-12-05T02:00:00,261
2021-12-05T04:00:00,279
2021-12-05T06:00:00,307
2021-12-05T08:00:00,303
2021-12-05T10:00:00,314
2021-12-05T12:00:00,307
2021-12-05T14:00:00,298
2021-12-05T16:00:00,318
2021-12-05T18:00:00,331
2021-12-05T20:00:00,328
2021-12-05T22:00:00,334
2021-12-06T00:00:00,336
2021-12-06T02:00:00,326
2021-12-06T04:00:00,356
2021-12-06T06:00:00,16
2021-12-06T08:00:00,345
2021-12-06T10:00:00,293
2021-12-06T12:00:00,283
2021-12-06T14:00:00,285
2021-12-06T16:00:00,286
2021-12-06T18:00:00,273
2021-12-06T20:00:00,267
2021-12-06T22:00:00,289
2021-12-07T00:00:00,296
2021-12-07T02:00:00,282
2021-12-07T04:00:00,290
2021-12-07T06:00:00,301
2021-12-07T08:00:00,305
2021-12-07T10:00:00,284
2021-12-07T12:00:00,268
2021-12-07T14:00:00,277
2021-12-07T16:00:00,271
2021-12-07T18:00:00,32
2021-12-07T20:00:00,263
2021-12-07T22:00:00,252
2021-12-08T00:00:00,252
2021-12-08T02:00:00,262
2021-12-08T04:00:00,268
2021-12-08T06:00:00,263
2021-12-08T08:00:00,261
2021-12-08T10:00:00,263
2021-12-08T12:00:00,251
2021-12-08T14:00:00,261
2021-12-08T16:00:00,263
2021-12-08T18:00:00,270
2021-12-08T20:00:00,269
2021-12-08T22:00:00,262
2021-12-09T00:00:00,265
2021-12-09T02:00:00,266
2021-12-09T04:00:00,271
2021-12-09T06:00:00,274
2021-12-09T08:00:00,272
2021-12-09T10:00:00,276
2021-12-09T12:00:00,284
2021-12-09T14:00:00,278
2021-12-09T16:00:00,283
2021-12-09T18:00:00,295
2021-12-09T20:00:00,297
2021-12-09T22:00:00,287
2021-12-10T00:00:00,260
2021-12-10T02:00:00,261
2021-12-10T04:00:00,281
2021-12-10T06:00:00,310
2021-12-10T08:00:00,327
2021-12-10T10:00:00,347
2021-12-10T12:00:00,306
2021-12-10T14:00:00,313
2021-12-10T16:00:00,314
2021-12-10T18:00:00,288
2021-12-10T20:00:00,311
2021-12-10T22:00:00,324
2021-12-11T00:00:00,326
2021-12-11T02:00:00,334
2021-12-11T04:00:00,326
2021-12-11T06:00:00,312
2021-12-11T08:00:00,308
2021-12-11T10:00:00,321
2021-12-11T12:00:00,310
2021-12-11T14:00:00,298
2021-12-11T16:00:00,284
2021-12-11T18:00:00,293
2021-12-11T20:00:00,303
2021-12-11T22:00:00,296
2021-12-12T00:00:00,279
2021-12-12T02:00:00,254
2021-12-12T04:00:00,248
2021-12-12T06:00:00,264
2021-12-12T08:00:00,276
2021-12-12T10:00:00,270
2021-12-12T12:00:00,267
2021-12-12T14:00:00,263
2021-12-12T16:00:00,266
2021-12-12T18:00:00,268
2021-12-12T20:00:00,265
2021-12-12T22:00:00,289
2021-12-13T00:00:00,293
2021-12-13T02:00:00,280
2021-12-13T04:00:00,264
2021-12-13T06:00:00,266
2021-12-13T08:00:00,276
2021-12-13T10:00:00,277
2021-12-13T12:00:00,283
2021-12-13T14:00:00,281
2021-12-13T16:00:00,273
2021-12-13T18:00:00,276
2021-12-13T20:00:00,282
2021-12-13T22:00:00,290
2021-12-14T00:00:00,288
2021-12-14T02:00:00,278
2021-12-14T04:00:00,265
2021-12-14T06:00:00,261
2021-12-14T08:00:00,269
2021-12-14T10:00:00,275
2021-12-14T12:00:00,283
2021-12-14T14:00:00,276
2021-12-14T16:00:00,268
2021-12-14T18:00:00,266
2021-12-14T20:00:00,268
2021-12-14T22:00:00,277
2021-12-15T00:00:00,281
2021-12-15T02:00:00,281
2021-12-15T04:00:00,266
2021-12-15T06:00:00,261
2021-12-15T08:00:00,267
2021-12-15T10:00:00,283
2021-12-15T12:00:00,288
2021-12-15T14:00:00,277
2021-12-15T16:00:00,275
2021-12-15T18:00:00,271
2021-12-15T20:00:00,271
2021-12-15T22:00:00,278
2021-12-16T00:00:00,283
2021-12-16T02:00:00,292
2021-12-16T04:00:00,295
2021-12-16T06:00:00,286
2021-12-16T08:00:00,289
2021-12-16T10:00:00,303
2021-12-16T12:00:00,311
2021-12-16T14:00:00,318
2021-12-16T16:00:00,337
2021-12-16T18:00:00,334
2021-12-16T20:00:00,325
2021-12-16T22:00:00,338
2021-12-17T00:00:00,330
2021-12-17T02:00:00,342
2021-12-17T04:00:00,346
2021-12-17T06:00:00,359
2021-12-17T08:00:00,341
2021-12-17T10:00:00,349
2021-12-17T12:00:00,19
2021-12-17T14:00:00,23
2021-12-17T16:00:00,25
2021-12-17T18:00:00,20
2021-12-17T20:00:00,10
2021-12-17T22:00:00,3
2021-12-18T00:00:00,19
2021-12-18T02:00:00,33
2021-12-18T04:00:00,35
2021-12-18T06:00:00,14
2021-12-18T08:00:00,2
2021-12-18T10:00:00,359
2021-12-18T12:00:00,10
2021-12-18T14:00:00,16
2021-12-18T16:00:00,21
2021-12-18T18:00:00,8
2021-12-18T20:00:00,356
2021-12-18T22:00:00,347
2021-12-19T00:00:00,355
2021-12-19T02:00:00,11
2021-12-19T04:00:00,17
2021-12-19T06:00:00,351
2021-12-19T08:00:00,338
2021-12-19T10:00:00,329
2021-12-19T12:00:00,335
2021-12-19T14:00:00,351
2021-12-19T16:00:00,354
2021-12-19T18:00:00,3
2021-12-19T20:00:00,350
2021-12-19T22:00:00,353
2021-12-20T00:00:00,347
2021-12-20T02:00:00,355
2021-12-20T04:00:00,11
2021-12-20T06:00:00,3
2021-12-20T08:00:00,354
2021-12-20T10:00:00,352
2021-12-20T12:00:00,344
2021-12-20T14:00:00,339
2021-12-20T16:00:00,1
2021-12-20T18:00:00,12
2021-12-20T20:00:00,359
2021-12-20T22:00:00,353
2021-12-21T00:00:00,353
2021-12-21T02:00:00,356
2021-12-21T04:00:00,6
2021-12-21T06:00:00,7
2021-12-21T08:00:00,358
2021-12-21T10:00:00,352
2021-12-21T12:00:00,351
2021-12-21T14:00:00,349
2021-12-21T16:00:00,348
2021-12-21T18:00:00,5
2021-12-21T20:00:00,351
2021-12-21T22:00:00,351
2021-12-22T00:00:00,349
2021-12-22T02:00:00,347
2021-12-22T04:00:00,2
2021-12-22T06:00:00,349
2021-12-22T08:00:00,337
2021-12-22T10:00:00,315
2021-12-22T12:00:00,290
2021-12-22T14:00:00,297
2021-12-22T16:00:00,353
2021-12-22T18:00:00,8
2021-12-22T20:00:00,349
2021-12-22T22:00:00,264
2021-12-23T00:00:00,259
2021-12-23T02:00:00,276
2021-12-23T04:00:00,280
2021-12-23T06:00:00,280
2021-12-23T08:00:00,273
2021-12-23T10:00:00,260
2021-12-23T12:00:00,261
2021-12-23T14:00:00,269
2021-12-23T16:00:00,275
2021-12-23T18:00:00,272
2021-12-23T20:00:00,269
2021-12-23T22:00:00,256
2021-12-24T00:00:00,253
2021-12-24T02:00:00,265
2021-12-24T04:00:00,263
2021-12-24T06:00:00,276
2021-12-24T08:00:00,279
2021-12-24T10:00:00,279
2021-12-24T12:00:00,285
2021-12-24T14:00:00,284
2021-12-24T16:00:00,297
2021-12-24T18:00:00,309
2021-12-24T20:00:00,311
2021-12-24T22:00:00,326
2021-12-25T00:00:00,314
2021-12-25T02:00:00,328
2021-12-25T04:00:00,13
2021-12-25T06:00:00,27
2021-12-25T08:00:00,36
2021-12-25T10:00:00,30
2021-12-25T12:00:00,22
2021-12-25T14:00:00,22
2021-12-25T16:00:00,30
2021-12-25T18:00:00,33
2021-12-25T20:00:00,36
2021-12-25T22:00:00,34
2021-12-26T00:00:00,23
